city_state,lat,lng
"St. Helens, Oregon",45.8572,-122.8164
"Hawaiian Gardens, California",33.8304,-118.0728
"Beach Park, Illinois",42.4260,-87.8583
"Lone Tree, Colorado",39.5309,-104.8709
"Powell, Tennessee",36.0358,-84.0296
"East Milton, Florida",30.6175,-86.9636
"McFarland, California",35.6781,-119.2413
"Grass Valley, California",39.2238,-121.0522
"Roselle Park, New Jersey",40.6653,-74.2666
"McPherson, Kansas",38.3714,-97.6605
"Lyndhurst, Ohio",41.5172,-81.4922
"Bothell East, Washington",47.8064,-122.1844
"Warrenville, Illinois",41.8209,-88.1857
"Wells Branch, Texas",30.4433,-97.6790
"Camp Pendleton South, California",33.2329,-117.3930
"Waimalu, Hawaii",21.3913,-157.9345
"East Cleveland, Ohio",41.5317,-81.5794
"Destin, Florida",30.3950,-86.4701
"Royal Kunia, Hawaii",21.4053,-158.0318
"Huntington, Virginia",38.7916,-77.0740
"Wood Dale, Illinois",41.9668,-87.9808
"Shiloh, Illinois",38.5534,-89.9161
"Olean, New York",42.0819,-78.4321
"Hockessin, Delaware",39.7837,-75.6815
"Sunset, Florida",25.7060,-80.3530
"Beacon, New York",41.5036,-73.9655
"New Franklin, Ohio",40.9525,-81.5838
"Kettering, Maryland",38.8888,-76.7889
"Artondale, Washington",47.3021,-122.6406
"Waycross, Georgia",31.2108,-82.3579
"Bellair-Meadowbrook Terrace, Florida",30.1796,-81.7375
"Beachwood, Ohio",41.4759,-81.5030
"Worthington, Minnesota",43.6281,-95.5990
"South Sioux City, Nebraska",42.4627,-96.4125
"Sauk Rapids, Minnesota",45.5981,-94.1538
"Olympia Heights, Florida",25.7240,-80.3388
"Maumee, Ohio",41.5696,-83.6636
"Teays Valley, West Virginia",38.4482,-81.9246
"Lakeland, Tennessee",35.2585,-89.7308
"Forest Hill, Texas",32.6619,-97.2662
"Channahon, Illinois",41.4210,-88.2599
"Braselton, Georgia",34.1087,-83.8127
"Bedford, Indiana",38.8602,-86.4895
"Villas, Florida",26.5504,-81.8678
"Bellefontaine, Ohio",40.3627,-83.7630
"Yulee, Florida",30.6350,-81.5678
"Auburn, California",38.8950,-121.0777
"Snoqualmie, Washington",47.5293,-121.8412
"Willow Grove, Pennsylvania",40.1469,-75.1174
"McMinnville, Tennessee",35.6864,-85.7812
"Cayce, South Carolina",33.9459,-81.0429
"Waianae, Hawaii",21.4568,-158.1758
"Ephrata, Pennsylvania",40.1811,-76.1812
"Hazel Crest, Illinois",41.5732,-87.6899
"St. James, New York",40.8761,-73.1521
"Miami Springs, Florida",25.8195,-80.2894
"North Fair Oaks, California",37.4754,-122.2034
"Rocky Point, New York",40.9357,-72.9364
"Lamont, California",35.2659,-118.9159
"Moberly, Missouri",39.4179,-92.4364
"Shorewood, Wisconsin",43.0913,-87.8864
"Coldwater, Michigan",41.9465,-84.9989
"Colesville, Maryland",39.0730,-77.0010
"Valencia West, Arizona",32.1355,-111.1123
"Marshall, Missouri",39.1147,-93.2010
"Glenpool, Oklahoma",35.9488,-96.0052
"Latham, New York",42.7427,-73.7497
"Warrensville Heights, Ohio",41.4363,-81.5222
"Smithfield, Utah",41.8349,-111.8265
"Glen Carbon, Illinois",38.7580,-89.9822
"University Heights, Ohio",41.4948,-81.5350
"Marshall, Minnesota",44.4488,-95.7897
"Speedway, Indiana",39.7937,-86.2481
"Beeville, Texas",28.4053,-97.7490
"Marion, Arkansas",35.2035,-90.2059
"Port Neches, Texas",29.9765,-93.9459
"California, Maryland",38.2969,-76.4949
"Oak Park, California",34.1850,-118.7669
"Brecksville, Ohio",41.3079,-81.6192
"Lumberton, Texas",30.2562,-94.2070
"Wyandanch, New York",40.7496,-73.3633
"New Providence, New Jersey",40.6996,-74.4035
"Beaufort, South Carolina",32.4597,-80.7235
"New Carrollton, Maryland",38.9656,-76.8775
"Gonzalez, Florida",30.5822,-87.2906
"East Islip, New York",40.7257,-73.1869
"Bardstown, Kentucky",37.8175,-85.4550
"Newington, Virginia",38.7358,-77.1993
"Seabrook, Texas",29.5751,-95.0235
"Western Springs, Illinois",41.8023,-87.9006
"Echelon, New Jersey",39.8482,-74.9957
"Nesconset, New York",40.8467,-73.1522
"Plover, Wisconsin",44.4615,-89.5382
"Endicott, New York",42.0980,-76.0639
"Martinsville, Virginia",36.6826,-79.8636
"Lexington Park, Maryland",38.2528,-76.4424
"Bexley, Ohio",39.9650,-82.9343
"South Charleston, West Virginia",38.3426,-81.7155
"Bridgetown, Ohio",39.1552,-84.6359
"Eatontown, New Jersey",40.2913,-74.0558
"Conway, Florida",28.4968,-81.3316
"Lewisville, North Carolina",36.1030,-80.4166
"Jefferson, Georgia",34.1373,-83.6021
"Bonita, California",32.6651,-117.0296
"King City, California",36.2164,-121.1330
"Avocado Heights, California",34.0391,-117.9970
"Sterling, Colorado",40.6205,-103.1925
"Lake Forest Park, Washington",47.7574,-122.2864
"Fruita, Colorado",39.1548,-108.7305
"Los Alamos, New Mexico",35.8927,-106.2862
"Moncks Corner, South Carolina",33.1730,-80.0107
"Irondale, Alabama",33.5439,-86.6606
"Callaway, Florida",30.1349,-85.5568
"Fort Lewis, Washington",47.0955,-122.5674
"Englewood, Ohio",39.8643,-84.3070
"Franklin Park, New Jersey",40.4439,-74.5431
"Avenal, California",36.0311,-120.1162
"Sault Ste. Marie, Michigan",46.4817,-84.3723
"Azle, Texas",32.8955,-97.5379
"Kilgore, Texas",32.3980,-94.8602
"Connersville, Indiana",39.6582,-85.1410
"Joppatowne, Maryland",39.4181,-76.3516
"Butler, Pennsylvania",40.8616,-79.8962
"Pottsville, Pennsylvania",40.6798,-76.2091
"Palmetto, Florida",27.5251,-82.5749
"Atlantic Beach, Florida",30.3375,-81.4127
"Canton, Illinois",40.5632,-90.0409
"Urbana, Maryland",39.3274,-77.3423
"Lincoln, Illinois",40.1508,-89.3720
"Marietta, Ohio",39.4241,-81.4465
"River Ridge, Louisiana",29.9593,-90.2202
"Washington, Pennsylvania",40.1741,-80.2465
"Jupiter Farms, Florida",26.9222,-80.2189
"Lake Station, Indiana",41.5729,-87.2599
"Carnot-Moon, Pennsylvania",40.5187,-80.2178
"Andrews, Texas",32.3207,-102.5520
"Henderson, Texas",32.1576,-94.7960
"Mountain Park, Georgia",33.8458,-84.1314
"La Grange Park, Illinois",41.8308,-87.8723
"Blue Ash, Ohio",39.2480,-84.3827
"Broussard, Louisiana",30.1396,-91.9540
"Kingston, Pennsylvania",41.2652,-75.8876
"Auburn, Indiana",41.3666,-85.0559
"Coatesville, Pennsylvania",39.9849,-75.8200
"White House, Tennessee",36.4648,-86.6666
"Woodinville, Washington",47.7570,-122.1477
"Mount Vernon, Virginia",38.7140,-77.1043
"Elfers, Florida",28.2140,-82.7230
"Clayton, Ohio",39.8689,-84.3292
"Rogers, Minnesota",45.1865,-93.5783
"Blytheville, Arkansas",35.9321,-89.9051
"Lincolnwood, Illinois",42.0054,-87.7330
"Naranja, Florida",25.5164,-80.4222
"Orange City, Florida",28.9348,-81.2881
"Kings Park West, Virginia",38.8151,-77.2960
"Steamboat Springs, Colorado",40.4777,-106.8243
"Trophy Club, Texas",33.0040,-97.1899
"New Kingman-Butler, Arizona",35.2645,-114.0091
"Loveland, Ohio",39.2677,-84.2733
"Cornelius, Oregon",45.5188,-123.0510
"Moody, Alabama",33.5986,-86.4963
"Glendale, Wisconsin",43.1287,-87.9277
"Orangeburg, South Carolina",33.4928,-80.8671
"Palos Verdes Estates, California",33.7872,-118.3973
"Dorado, Puerto Rico",18.4657,-66.2726
"Las Vegas, New Mexico",35.6011,-105.2206
"Cheval, Florida",28.1459,-82.5184
"Carpinteria, California",34.3962,-119.5118
"Portland, Tennessee",36.5921,-86.5239
"Weddington, North Carolina",35.0228,-80.7383
"Newton, North Carolina",35.6630,-81.2335
"Ridgefield Park, New Jersey",40.8543,-74.0201
"Harrison, Arkansas",36.2438,-93.1198
"Pell City, Alabama",33.5610,-86.2669
"Superior, Colorado",39.9340,-105.1588
"Sharon, Pennsylvania",41.2340,-80.4998
"Trenton, Ohio",39.4792,-84.4620
"South Daytona, Florida",29.1657,-81.0055
"Chino Valley, Arizona",34.7594,-112.4120
"Dover, Ohio",40.5304,-81.4806
"Grand Terrace, California",34.0312,-117.3132
"Mounds View, Minnesota",45.1071,-93.2076
"Lake Los Angeles, California",34.6097,-117.8339
"La Grande, Oregon",45.3242,-118.0865
"North Palm Beach, Florida",26.8217,-80.0576
"Soddy-Daisy, Tennessee",35.2571,-85.1739
"Stoughton, Wisconsin",42.9237,-89.2225
"Harrison, Ohio",39.2584,-84.7868
"Ionia, Michigan",42.9773,-85.0727
"Oatfield, Oregon",45.4125,-122.5940
"Cherry Hill Mall, New Jersey",39.9384,-75.0117
"West Carrollton, Ohio",39.6701,-84.2542
"Cambridge, Maryland",38.5515,-76.0787
"Norwalk, Iowa",41.4895,-93.6913
"On Top of the World Designated Place, Florida",29.1058,-82.2866
"Bedford, Ohio",41.3919,-81.5360
"Hawaiian Paradise Park, Hawaii",19.5828,-154.9695
"Fernandina Beach, Florida",30.6571,-81.4511
"Claremont, New Hampshire",43.3790,-72.3368
"Forrest City, Arkansas",35.0135,-90.7931
"Montgomeryville, Pennsylvania",40.2502,-75.2405
"Webb City, Missouri",37.1412,-94.4676
"Timberlake, Virginia",37.3167,-79.2481
"Jennings, Missouri",38.7231,-90.2644
"Miami, Oklahoma",36.8878,-94.8711
"Waconia, Minnesota",44.8422,-93.7896
"Ridge, New York",40.9068,-72.8816
"West Monroe, Louisiana",32.5120,-92.1513
"Green Valley, Maryland",39.3414,-77.2400
"Rochester, Michigan",42.6866,-83.1198
"Larkspur, California",37.9393,-122.5312
"Troy, Missouri",38.9708,-90.9714
"Vinings, Georgia",33.8608,-84.4686
"Solana Beach, California",32.9943,-117.2574
"Grantsville, Utah",40.6148,-112.4777
"North Adams, Massachusetts",42.6844,-73.1166
"Newcastle, Washington",47.5304,-122.1633
"Meadville, Pennsylvania",41.6476,-80.1468
"Byram, Mississippi",32.1890,-90.2861
"D'Iberville, Mississippi",30.4709,-88.9011
"Holly Hill, Florida",29.2442,-81.0465
"St. Ann, Missouri",38.7266,-90.3872
"Lahaina, Hawaii",20.8848,-156.6618
"Fostoria, Ohio",41.1600,-83.4121
"Dardenne Prairie, Missouri",38.7565,-90.7319
"El Dorado, Kansas",37.8210,-96.8613
"Athens, Texas",32.2041,-95.8321
"Suamico, Wisconsin",44.6354,-88.0683
"Mountain Home, Arkansas",36.3351,-92.3840
"Harrison, Wisconsin",44.1935,-88.2941
"Smyrna, Delaware",39.2935,-75.6083
"Finneytown, Ohio",39.2159,-84.5144
"Red Bank, New Jersey",40.3480,-74.0672
"Woodhaven, Michigan",42.1320,-83.2374
"Vadnais Heights, Minnesota",45.0570,-93.0748
"Salisbury, New York",40.7454,-73.5604
"Tehachapi, California",35.1276,-118.4744
"Cheney, Washington",47.4901,-117.5790
"Florida City, Florida",25.4418,-80.4685
"Emeryville, California",37.8382,-122.2932
"Lansdowne, Virginia",39.0844,-77.4839
"Bloomsburg, Pennsylvania",41.0027,-76.4561
"Sugarland Run, Virginia",39.0309,-77.3762
"Tega Cay, South Carolina",35.0390,-81.0111
"Tucson Estates, Arizona",32.1792,-111.1266
"Overlea, Maryland",39.3642,-76.5175
"Santa Fe, Texas",29.3889,-95.1003
"Florham Park, New Jersey",40.7773,-74.3953
"Festus, Missouri",38.2194,-90.4097
"Greenville, Ohio",40.1043,-84.6209
"San Anselmo, California",37.9821,-122.5699
"Grover Beach, California",35.1204,-120.6197
"Big Bear City, California",34.2536,-116.7903
"Eufaula, Alabama",31.9102,-85.1505
"Accokeek, Maryland",38.6745,-77.0023
"Guymon, Oklahoma",36.6903,-101.4774
"Amherst, Ohio",41.4022,-82.2303
"Oakland, New Jersey",41.0313,-74.2408
"Richton Park, Illinois",41.4816,-87.7387
"Annapolis Neck, Maryland",38.9409,-76.4997
"St. Marys, Pennsylvania",41.4574,-78.5342
"Northlake, Illinois",41.9142,-87.9054
"Manorville, New York",40.8574,-72.7915
"Marysville, California",39.1518,-121.5835
"Paradise Valley, Arizona",33.5434,-111.9595
"Neosho, Missouri",36.8437,-94.3758
"Geneva, New York",42.8645,-76.9826
"Wilmington, Ohio",39.4362,-83.8141
"Dunkirk, New York",42.4801,-79.3324
"Fords, New Jersey",40.5359,-74.3126
"Vineyard, Utah",40.3059,-111.7545
"Wickliffe, Ohio",41.6072,-81.4690
"Kelso, Washington",46.1236,-122.8909
"Pasadena Hills, Florida",28.2881,-82.2380
"Gaffney, South Carolina",35.0743,-81.6552
"Branson, Missouri",36.6509,-93.2636
"Fulton, Missouri",38.8551,-91.9510
"Newington Forest, Virginia",38.7370,-77.2339
"Robertsville, New Jersey",40.3395,-74.2939
"Holiday City-Berkeley, New Jersey",39.9639,-74.2787
"Melvindale, Michigan",42.2802,-83.1782
"Artesia, New Mexico",32.8497,-104.4268
"Tomball, Texas",30.0951,-95.6194
"Enumclaw, Washington",47.2018,-121.9897
"Ottawa, Kansas",38.5996,-95.2636
"Levelland, Texas",33.5806,-102.3635
"Winnetka, Illinois",42.1064,-87.7421
"Minooka, Illinois",41.4507,-88.2791
"Lakeland South, Washington",47.2786,-122.2826
"Mendota, California",36.7555,-120.3776
"Grenada, Mississippi",33.7816,-89.8130
"Brown Deer, Wisconsin",43.1743,-87.9750
"Sandy, Oregon",45.3988,-122.2697
"Lindsay, California",36.2082,-119.0897
"Jensen Beach, Florida",27.2437,-80.2423
"Cloquet, Minnesota",46.7221,-92.4923
"Viera East, Florida",28.2613,-80.7149
"Rantoul, Illinois",40.3031,-88.1549
"Cascades, Virginia",39.0464,-77.3874
"Baraboo, Wisconsin",43.4695,-89.7376
"Brock Hall, Maryland",38.8604,-76.7459
"Fortuna, California",40.5862,-124.1419
"Lake Norman of Catawba, North Carolina",35.5995,-80.9840
"Justice, Illinois",41.7495,-87.8345
"Fort Atkinson, Wisconsin",42.9253,-88.8442
"Asbury Lake, Florida",30.0472,-81.7853
"Fort Bliss, Texas",31.8396,-106.3747
"Borger, Texas",35.6598,-101.4012
"Stony Brook, New York",40.9061,-73.1278
"Sarasota Springs, Florida",27.3087,-82.4746
"Goldenrod, Florida",28.6114,-81.2916
"Georgetown, Georgia",31.9849,-81.2260
"Kingsburg, California",36.5244,-119.5602
"Boone, Iowa",42.0531,-93.8770
"Jerome, Idaho",42.7179,-114.5159
"Poquoson, Virginia",37.1318,-76.3568
"Robinson, Texas",31.4501,-97.1201
"Sedro-Woolley, Washington",48.5112,-122.2321
"Canóvanas, Puerto Rico",18.3693,-65.9009
"Somerville, New Jersey",40.5696,-74.6092
"Parker, South Carolina",34.8513,-82.4512
"Sylacauga, Alabama",33.1780,-86.2605
"North St. Paul, Minnesota",45.0137,-92.9995
"Baker, Louisiana",30.5832,-91.1582
"Highland City, Florida",27.9633,-81.8781
"Port Washington, Wisconsin",43.3846,-87.8855
"Prairie Ridge, Washington",47.1438,-122.1408
"San Marino, California",34.1224,-118.1132
"Upper Montclair, New Jersey",40.8433,-74.2006
"Wimauma, Florida",27.6964,-82.3034
"Escanaba, Michigan",45.7477,-87.0900
"Mango, Florida",27.9914,-82.3070
"Edgewood, Washington",47.2309,-122.2832
"Riverview, Michigan",42.1723,-83.1946
"Amelia, Ohio",39.0269,-84.2218
"College, Alaska",64.8694,-147.8216
"Lewisburg, Tennessee",35.4510,-86.7901
"Derby, Connecticut",41.3265,-73.0833
"Conneaut, Ohio",41.9275,-80.5685
"Nanakuli, Hawaii",21.3892,-158.1445
"Martinsville, New Jersey",40.6030,-74.5751
"Gonzales, Louisiana",30.2132,-90.9234
"Blackfoot, Idaho",43.1940,-112.3454
"Herrin, Illinois",37.7983,-89.0305
"Patchogue, New York",40.7621,-73.0185
"Union, Missouri",38.4399,-90.9927
"Manchester, Tennessee",35.4630,-86.0774
"Crestwood, Missouri",38.5569,-90.3783
"Cottonwood, Arizona",34.7195,-112.0016
"Cypress Lake, Florida",26.5392,-81.8999
"Ocean Pines, Maryland",38.3851,-75.1487
"Río Grande, Puerto Rico",18.3789,-65.8388
"Lake City, Florida",30.1901,-82.6471
"Garden City, Idaho",43.6526,-116.2743
"Madison, Indiana",38.7581,-85.3973
"Webster, Texas",29.5317,-95.1188
"Jefferson Hills, Pennsylvania",40.2926,-79.9329
"McComb, Mississippi",31.2442,-90.4716
"Leeds, Alabama",33.5436,-86.5639
"Streator, Illinois",41.1245,-88.8297
"Home Gardens, California",33.8783,-117.5116
"Doctor Phillips, Florida",28.4474,-81.4914
"Fairfax Station, Virginia",38.7942,-77.3358
"Newman, California",37.3156,-121.0212
"Spearfish, South Dakota",44.4909,-103.8155
"Commerce, California",33.9963,-118.1519
"West Plains, Missouri",36.7377,-91.8680
"Effingham, Illinois",39.1205,-88.5509
"El Campo, Texas",29.2000,-96.2723
"Scotts Valley, California",37.0555,-122.0118
"Beatrice, Nebraska",40.2736,-96.7455
"Cedarburg, Wisconsin",43.2990,-87.9887
"Diamond Springs, California",38.6920,-120.8391
"Tamalpais-Homestead Valley, California",37.8793,-122.5382
"Lake Tapps, Washington",47.2307,-122.1695
"North Merrick, New York",40.6871,-73.5615
"Kewanee, Illinois",41.2399,-89.9264
"Moss Point, Mississippi",30.4241,-88.5289
"New Kensington, Pennsylvania",40.5712,-79.7523
"Grafton, Wisconsin",43.3204,-87.9480
"Claiborne, Louisiana",32.5379,-92.1981
"Choctaw, Oklahoma",35.4802,-97.2666
"Dranesville, Virginia",38.9955,-77.3693
"Camp Verde, Arizona",34.5690,-111.8560
"El Sobrante, California",33.8724,-117.4624
"Macedonia, Ohio",41.3147,-81.4989
"Lakeside, Virginia",37.6132,-77.4768
"Riviera Beach, Maryland",39.1623,-76.5257
"Maili, Hawaii",21.4133,-158.1701
"Wyndham, Virginia",37.6924,-77.6123
"New Baltimore, Michigan",42.6904,-82.7398
"Mitchellville, Maryland",38.9358,-76.8146
"Crossville, Tennessee",35.9526,-85.0295
"Centralia, Illinois",38.5224,-89.1232
"Myrtle Grove, North Carolina",34.1230,-77.8834
"Glen Rock, New Jersey",40.9601,-74.1250
"Portales, New Mexico",34.1754,-103.3565
"Hasbrouck Heights, New Jersey",40.8618,-74.0741
"East Renton Highlands, Washington",47.4718,-122.0854
"Washington, Indiana",38.6586,-87.1591
"Valley Falls, Rhode Island",41.9233,-71.3924
"Woodward, Oklahoma",36.4247,-99.4058
"Mays Chapel, Maryland",39.4343,-76.6516
"Destrehan, Louisiana",29.9626,-90.3676
"Gardnerville Ranchos, Nevada",38.8957,-119.7492
"Honeygo, Maryland",39.4055,-76.4282
"St. Peter, Minnesota",44.3295,-93.9658
"Celebration, Florida",28.3102,-81.5510
"Liberty Lake, Washington",47.6686,-117.1036
"Rosaryville, Maryland",38.7672,-76.8266
"River Edge, New Jersey",40.9269,-74.0387
"Key Largo, Florida",25.1224,-80.4120
"Yeadon, Pennsylvania",39.9325,-75.2527
"Fort Campbell North, Kentucky",36.6631,-87.4764
"Saddlebrooke, Arizona",32.5576,-110.8740
"Monfort Heights, Ohio",39.1823,-84.6075
"Eureka, Missouri",38.5004,-90.6491
"Verde Village, Arizona",34.7119,-111.9941
"Weatherford, Oklahoma",35.5380,-98.6853
"View Park-Windsor Hills, California",33.9955,-118.3483
"Somerset, Kentucky",37.0834,-84.6109
"Arkansas City, Kansas",37.0726,-97.0385
"Gladstone, Oregon",45.3864,-122.5934
"Somersworth, New Hampshire",43.2534,-70.8856
"Winton, California",37.3854,-120.6173
"Star, Idaho",43.7026,-116.4914
"Fenton, Michigan",42.7994,-83.7144
"Palos Heights, Illinois",41.6637,-87.7958
"South Miami, Florida",25.7079,-80.2952
"Goulds, Florida",25.5614,-80.3880
"Caño Martin Peña, Puerto Rico",18.4309,-66.0507
"Richmond, Texas",29.5824,-95.7563
"Manchester, Virginia",37.4902,-77.5396
"Red Bank, Tennessee",35.1117,-85.2962
"Gig Harbor, Washington",47.3352,-122.5964
"Martinsville, Indiana",39.4149,-86.4316
"Bound Brook, New Jersey",40.5676,-74.5383
"Box Elder, South Dakota",44.1120,-103.0818
"East Bethel, Minnesota",45.3557,-93.2038
"Hamilton Square, New Jersey",40.2248,-74.6526
"Archdale, North Carolina",35.9032,-79.9591
"Niles, Michigan",41.8346,-86.2473
"Linganore, Maryland",39.4127,-77.3014
"Salem, Ohio",40.9049,-80.8492
"Lake Elmo, Minnesota",44.9944,-92.9031
"Laurel, Florida",27.1507,-82.4534
"Big Lake, Minnesota",45.3417,-93.7434
"Miller Place, New York",40.9374,-72.9864
"Wallington, New Jersey",40.8536,-74.1069
"Middleburg, Florida",30.0502,-81.9011
"Alum Rock, California",37.3694,-121.8238
"Endwell, New York",42.1184,-76.0219
"Poulsbo, Washington",47.7417,-122.6407
"Castle Pines, Colorado",39.4625,-104.8706
"Elizabethtown, Pennsylvania",40.1533,-76.5990
"South Yarmouth, Massachusetts",41.6692,-70.2005
"Winfield, Kansas",37.2740,-96.9500
"Picayune, Mississippi",30.5322,-89.6724
"Muscoy, California",34.1552,-117.3477
"Evanston, Wyoming",41.2602,-110.9646
"Little Chute, Wisconsin",44.2906,-88.3208
"Gulfport, Florida",27.7463,-82.7099
"Mountain Top, Pennsylvania",41.1353,-75.9045
"Minden, Louisiana",32.6187,-93.2762
"Oak Hills, Oregon",45.5405,-122.8413
"Tarrytown, New York",41.0647,-73.8672
"Green River, Wyoming",41.5127,-109.4710
"Show Low, Arizona",34.2671,-110.0384
"Guttenberg, New Jersey",40.7928,-74.0049
"Mack, Ohio",39.1492,-84.6794
"Richfield, Wisconsin",43.2372,-88.2413
"Largo, Maryland",38.8800,-76.8289
"Mapleton, Utah",40.1188,-111.5742
"Lawrenceburg, Kentucky",38.0332,-84.9031
"New Baltimore, Virginia",38.7495,-77.7151
"Rossmoor, California",33.7887,-118.0803
"Los Alamitos, California",33.7971,-118.0592
"Crowley, Louisiana",30.2175,-92.3752
"Shady Hills, Florida",28.4042,-82.5468
"Brookhaven, Mississippi",31.5803,-90.4432
"Milford, Delaware",38.9091,-75.4227
"Spring Lake, North Carolina",35.1843,-78.9962
"Lantana, Texas",33.0926,-97.1214
"Lantana, Florida",26.5834,-80.0564
"Lower Burrell, Pennsylvania",40.5818,-79.7141
"Douglas, Georgia",31.5065,-82.8544
"Ringwood, New Jersey",41.1065,-74.2749
"James Island, South Carolina",32.7353,-79.9394
"Irmo, South Carolina",34.1018,-81.1956
"Seven Hills, Ohio",41.3803,-81.6736
"Signal Hill, California",33.8030,-118.1681
"Bellmawr, New Jersey",39.8666,-75.0941
"Franklin, Ohio",39.5538,-84.2952
"Vermillion, South Dakota",42.7811,-96.9256
"Dent, Ohio",39.1915,-84.6601
"Lanham, Maryland",38.9620,-76.8421
"Woodmere, Louisiana",29.8493,-90.0751
"La Riviera, California",38.5683,-121.3544
"Newport East, Rhode Island",41.5159,-71.2878
"Emmaus, Pennsylvania",40.5352,-75.4978
"Norton, Ohio",41.0294,-81.6461
"Bucyrus, Ohio",40.8054,-82.9719
"Mendota Heights, Minnesota",44.8815,-93.1400
"Mount Sinai, New York",40.9372,-73.0179
"Miami Shores, Florida",25.8670,-80.1779
"Half Moon Bay, California",37.4685,-122.4382
"Bayou Blue, Louisiana",29.6341,-90.6733
"Wakefield, Virginia",38.8230,-77.2406
"Middle Valley, Tennessee",35.1877,-85.1959
"Ontario, Oregon",44.0259,-116.9760
"Schiller Park, Illinois",41.9586,-87.8693
"Hartsville, Tennessee",36.3921,-86.1568
"Markham, Illinois",41.6000,-87.6904
"Lawrenceburg, Tennessee",35.2497,-87.3325
"Roessleville, New York",42.6969,-73.7964
"Minnehaha, Washington",45.6577,-122.6204
"Moss Bluff, Louisiana",30.3039,-93.2051
"Town and Country, Missouri",38.6317,-90.4790
"River Forest, Illinois",41.8950,-87.8194
"Gold Canyon, Arizona",33.3639,-111.4230
"Gardere, Louisiana",30.3582,-91.1346
"Yorktown, Indiana",40.1830,-85.5123
"Forest, Virginia",37.3728,-79.2831
"Stuarts Draft, Virginia",38.0188,-79.0354
"Sussex, Wisconsin",43.1346,-88.2226
"Port Lavaca, Texas",28.6181,-96.6278
"Platteville, Wisconsin",42.7280,-90.4681
"Roma, Texas",26.4166,-99.0061
"Smithfield, North Carolina",35.5133,-78.3495
"Grosse Pointe Park, Michigan",42.3794,-82.9287
"Newcastle, Oklahoma",35.2401,-97.5995
"Burley, Idaho",42.5379,-113.7926
"Four Corners, Texas",29.6705,-95.6596
"Mexico, Missouri",39.1625,-91.8712
"Fort Morgan, Colorado",40.2537,-103.7903
"Lovington, New Mexico",32.9128,-103.3276
"Elk City, Oklahoma",35.3862,-99.4301
"Oskaloosa, Iowa",41.2922,-92.6404
"Farmington, Michigan",42.4614,-83.3784
"Ridgefield, Washington",45.8114,-122.7051
"Leon Valley, Texas",29.4954,-98.6143
"Healdsburg, California",38.6224,-122.8651
"Lindon, Utah",40.3414,-111.7187
"East Glenville, New York",42.8648,-73.9256
"Sun Village, California",34.5596,-117.9558
"Ridgefield, New Jersey",40.8313,-74.0147
"Fuller Heights, Florida",27.9227,-81.9978
"Pike Creek Valley, Delaware",39.7294,-75.6989
"Wilton Manors, Florida",26.1593,-80.1395
"Pontiac, Illinois",40.8894,-88.6409
"North Wantagh, New York",40.6983,-73.5086
"Covington, Louisiana",30.4810,-90.1122
"University of California-Santa Barbara, California",34.4151,-119.8568
"Port Salerno, Florida",27.1461,-80.1894
"Gloucester City, New Jersey",39.8924,-75.1172
"Campbellsville, Kentucky",37.3445,-85.3511
"Woods Cross, Utah",40.8731,-111.9170
"Dobbs Ferry, New York",41.0127,-73.8697
"Greensburg, Indiana",39.3518,-85.5028
"Bridgeton, Missouri",38.7673,-90.4275
"Clawson, Michigan",42.5367,-83.1504
"Oak Grove, South Carolina",33.9780,-81.1468
"East Grand Rapids, Michigan",42.9464,-85.6088
"Fulton, New York",43.3171,-76.4167
"Snyder, Texas",32.7133,-100.9116
"Santa Clara, Oregon",44.1154,-123.1344
"Suffern, New York",41.1138,-74.1422
"Morgan City, Louisiana",29.7041,-91.1920
"Woodbury, New York",41.3284,-74.1004
"Okmulgee, Oklahoma",35.6134,-96.0068
"Progress, Pennsylvania",40.2901,-76.8394
"Medulla, Florida",27.9570,-81.9866
"Spencer, Iowa",43.1468,-95.1534
"Maltby, Washington",47.8027,-122.1044
"Cocoa Beach, Florida",28.3327,-80.6274
"Ravenna, Ohio",41.1612,-81.2422
"Taylorville, Illinois",39.5328,-89.2804
"Shiloh, Pennsylvania",39.9732,-76.7920
"Lakeland Highlands, Florida",27.9572,-81.9496
"Anderson, California",40.4497,-122.2950
"Lowes Island, Virginia",39.0471,-77.3524
"Manvel, Texas",29.4798,-95.3635
"De Witt, New York",43.0300,-76.0819
"Westphalia, Maryland",38.8356,-76.8298
"Ocean City, New Jersey",39.2681,-74.6020
"Brooklyn, Ohio",41.4349,-81.7497
"Hillsborough, California",37.5572,-122.3586
"North Valley, New Mexico",35.1736,-106.6231
"Lansing, Kansas",39.2428,-94.8972
"Two Rivers, Wisconsin",44.1565,-87.5824
"Kings Mountain, North Carolina",35.2349,-81.3501
"Barrington, Illinois",42.1515,-88.1281
"Westwood, New Jersey",40.9878,-74.0308
"Oregon, Wisconsin",42.9253,-89.3892
"West Point, Utah",41.1220,-112.0995
"Lincolnton, North Carolina",35.4748,-81.2386
"Hormigueros, Puerto Rico",18.1437,-67.1199
"Granbury, Texas",32.4475,-97.7702
"Wanaque, New Jersey",41.0440,-74.2900
"Abbeville, Louisiana",29.9751,-92.1265
"Northbrook, Ohio",39.2467,-84.5796
"Storm Lake, Iowa",42.6431,-95.1960
"Boiling Springs, South Carolina",35.0450,-81.9779
"Berkley, Colorado",39.8045,-105.0281
